Data1,Data2,Data3,Data4,Data5
1235.81204255229,1234.13931703602,1234.01078315777,1233.99998412401,1233.99997490124
1233.96630896764,1234.03400743160,1234.00826353196,1233.99925272092,1234.00009076221
1232.53761069927,1233.99222246722,1233.98121408733,1233.99993020347,1233.99995299310
1235.44953470188,1234.06877826246,1234.00519015985,1233.99809507605,1234.00025393454
1234.87991652539,1234.10804037357,1233.98949458707,1234.00168129778,1234.00000900972
1233.88889788013,1233.92533508540,1233.98658215355,1234.00014749070,1233.99985280221
1233.24907565247,1233.96744742463,1234.00206937956,1234.00039614543,1233.99988411619
1234.54157620375,1234.11151179217,1233.99763013340,1234.00058738244,1234.00001565437
1233.22169436127,1233.98626839381,1233.98962058111,1233.99906123881,1233.99993692316
1232.75284375724,1233.93098933256,1233.99149333710,1233.99957761367,1233.99996917595
1233.13318363142,1233.89353317726,1234.00343047173,1234.00013790999,1234.00014786313
1234.78317939532,1233.88464651767,1234.00273568790,1234.00017082019,1234.00003840216
1232.31045378329,1234.01492455315,1233.97622359601,1234.00035076249,1233.99991817816
1235.76298617224,1234.01331945526,1234.00511809312,1234.00033256747,1233.99998016216
1234.63367558063,1234.27448982535,1234.00409714818,1234.00103700710,1234.00003811747
1235.33141853844,1234.01644023480,1234.00512553964,1233.99904867082,1233.99990317253
1233.25189510171,1234.07425089004,1234.01163290730,1234.00015871836,1234.00001968607
1234.42692885004,1233.97699171345,1234.02132876767,1234.00047405807,1233.99990291209
1236.13274900655,1234.05379937013,1234.00997585071,1233.99943577761,1234.00010946291
1233.12155797991,1234.06164640545,1234.03043005954,1233.99986931270,1233.99992089312
1233.51616785341,1234.00377070607,1233.99715935543,1233.99727890937,1233.99993643481
1234.42715731094,1233.94967160571,1233.99822685713,1234.00030801692,1233.99994376862
1233.39328559853,1233.99029119872,1233.98817716875,1234.00188707827,1233.99989364148
1234.18374291171,1233.79830618106,1234.00539674251,1233.99950079388,1234.00013140360
1235.09964366425,1234.03468082015,1233.97835657009,1233.99914391903,1233.99990039978
1234.46503121242,1234.00773758849,1233.99019032490,1233.99984022638,1234.00014845904
1233.56522265090,1233.93315380966,1234.02208150731,1234.00090363736,1234.00003350203
1234.12335493290,1233.99288142743,1234.00187117376,1233.99929214490,1233.99997941356
1233.12209479058,1234.12357967745,1234.00676617373,1233.99929382907,1233.99995266556
1235.34302525862,1233.82273365319,1233.99512913845,1234.00174940298,1233.99990122061
1234.90951046346,1233.89329572519,1234.01402647790,1234.00053219940,1234.00006065534
1233.10959010497,1234.02245960566,1233.98241423230,1234.00125216338,1233.99990112270
1233.80063687745,1234.15716742060,1234.01064183395,1233.99887637879,1234.00007096029
1234.24031672427,1233.86307773766,1234.00919051047,1233.99927605989,1233.99997900953
1233.79910653706,1234.03620747090,1233.98795201115,1233.99797378034,1234.00006719393
1233.79724326129,1234.04764005579,1233.98457223824,1234.00021899620,1233.99989941745
1233.88208438664,1233.88382313775,1233.98431016754,1233.99975626648,1233.99997505256
1234.64516828109,1233.93566347429,1234.00431786812,1233.99886390454,1234.00012809421
1233.71730149952,1233.88367514417,1234.00243150392,1234.00034500740,1234.00021042050
1232.88277221878,1233.91394396908,1234.00448949413,1233.99948943768,1234.00013150761
1233.62599430634,1234.05706668663,1234.01811083727,1233.99962455993,1233.99989375432
1233.31604133250,1234.07288778260,1233.99555471756,1233.99948609511,1233.99981994649
1235.26489147046,1233.98665575795,1233.99301721006,1233.99982267708,1234.00001667261
1234.40270454003,1234.13787296344,1233.99634806717,1234.00043295460,1234.00011068278
1233.22392819233,1233.85548341356,1233.99397750973,1234.00137119065,1233.99988132994
1234.01432315956,1234.01014440708,1233.99753221147,1233.99975199981,1233.99999959788
1233.98222033941,1234.04077931980,1234.01248125340,1233.99939208439,1233.99995352960
1234.70055742989,1234.04397917427,1233.99876802537,1234.00153747068,1233.99999231504
1232.50608971740,1234.10104708237,1234.01254854103,1234.00088779771,1233.99991567086
1234.55125023940,1234.09512714487,1234.00219564944,1233.99711132005,1234.00006895589
1232.75803004645,1234.01510972710,1233.99100580761,1234.00005853290,1233.99996098864
1233.51826297844,1234.09093727955,1234.00433627353,1234.00077384627,1233.99998172457
1235.63060420515,1233.81399352846,1233.99156889785,1234.00016130956,1234.00002662295
1234.24168705746,1234.08551973675,1233.99185718367,1234.00062970350,1234.00021182052
1234.44671754480,1233.96591694588,1234.00428802821,1233.99968854367,1234.00014403619
1234.47536470152,1233.91816304855,1234.02036252566,1233.99898798858,1234.00008536840
1234.27170773101,1234.02187564005,1234.00794303158,1234.00118342800,1234.00000488829
1233.68441575320,1233.90652780359,1233.99232034552,1233.99903003062,1233.99994194955
1232.71315499030,1234.12956120911,1234.01460223438,1233.99884023414,1234.00026796786
1232.80380947753,1233.89121171764,1234.00895699316,1234.00077389773,1234.00020003892
1236.29989364067,1234.01094519126,1233.99527061046,1233.99954005605,1234.00021072641
1234.53806470259,1233.89044451674,1234.01402155939,1233.99785450366,1234.00005877047
1234.51265674334,1234.14169014114,1233.97848769911,1234.00017253589,1233.99995593207
1232.82786783823,1233.88551968159,1233.99408647343,1234.00122499678,1233.99996602938
1233.19582541938,1233.98231912201,1233.99318813909,1233.99871200471,1234.00001901925
1234.07636276627,1234.12260502843,1234.00741905648,1234.00030998114,1234.00017328638
1235.19831518372,1233.83511283068,1233.96995081263,1233.99876219794,1233.99989416981
1234.99269290274,1234.08113326821,1234.01288568497,1234.00064560544,1234.00012398286
1234.50120474079,1234.05921591188,1234.00528480357,1233.99939159694,1234.00000324103
1235.11216386562,1234.01304011738,1233.99758196843,1233.99897486241,1234.00005882887
1234.37170006911,1233.99254317308,1233.99352458744,1234.00045309284,1233.99980082895
1234.73549704159,1233.95331635273,1234.00736068215,1233.99962540248,1233.99984638705
1232.95780279629,1233.89731775021,1234.01171331136,1233.99946361828,1234.00015281376
1234.43921730204,1233.98846699635,1234.02265112692,1233.99867272459,1234.00016223636
1232.96811783671,1234.11560910576,1233.99030061884,1233.99910537858,1234.00016128696
1233.94048720378,1233.80141211780,1234.01012179549,1234.00036649282,1233.99979829470
1233.58887474467,1233.84904382760,1234.01469283521,1234.00107307234,1234.00000810883
1232.03398272617,1233.70076556016,1234.01293126949,1234.00096166996,1233.99993683461
1234.12302157167,1233.92600815036,1234.00595388854,1233.99959079104,1233.99995822839
1234.97031208038,1233.94429782285,1233.99989924535,1234.00115805291,1234.00011734925
1233.45039794122,1233.90153631680,1234.00569186754,1234.00026225978,1233.99990604496
1233.99092143203,1233.81157382272,1234.01838359280,1234.00011941400,1233.99983198961
1233.08656531567,1233.93218341909,1234.00231699788,1234.00073619386,1234.00002984428
1234.38545761557,1234.00374739240,1233.97860937360,1234.00021841511,1233.99987323688
1234.36692605021,1234.03337932117,1234.00279336154,1233.99975480031,1234.00002935101
1232.97412190415,1233.98503623235,1234.00407302657,1233.99953174050,1234.00014700546
1233.27852238784,1233.82499165266,1234.01767621704,1234.00032968164,1234.00008685878
1234.48303840659,1234.16272545525,1234.00623548103,1233.99931545256,1233.99985867390
1235.55859908676,1233.97418837001,1234.00762217981,1233.99984093001,1233.99992068333
1233.37235980557,1234.03433911686,1234.01999791372,1233.99936513842,1233.99993804376
1233.62770541563,1234.02779347092,1234.00019642510,1233.99799961798,1234.00006341227
1234.55588303607,1234.08940202540,1233.99898831572,1234.00047185219,1233.99993360081
1233.10417839544,1234.17140446049,1234.02368267417,1233.99954406348,1234.00019759560
1233.50990025736,1234.03196616715,1234.01037731776,1234.00108375559,1233.99999469605
1232.91052806782,1233.98470699631,1234.01384891177,1233.99873741373,1233.99989395803
1236.01111657257,1233.99059331855,1233.99955816965,1234.00358165406,1234.00003430442
1235.17325078268,1234.06061904094,1233.99834301426,1234.00062420800,1234.00001406649
1233.36001147183,1233.88214159580,1234.00604639430,1233.99864873886,1233.99982837442
1233.07476886169,1233.90566607202,1234.00064282989,1233.99928778279,1233.99999636298
1233.50375568948,1234.00152284316,1234.00262399601,1234.00026249971,1234.00007465445
1233.70087630818,1234.09186171175,1234.00071922068,1233.99969764623,1234.00003832101
1234.95391191357,1233.95928345536,1234.00249424407,1233.99964579242,1233.99993088297
1234.98270986360,1233.92387991556,1233.99576045261,1234.00079730866,1234.00000317201
1234.71744434287,1233.97189940677,1234.00411453091,1233.99936988387,1233.99994295546
1234.47701275179,1234.09378369650,1233.99732121647,1233.99867345327,1233.99996825158
1233.79145182961,1234.12940186117,1234.00012354863,1233.99961341668,1233.99993250755
1232.81827612614,1233.94201127370,1233.99216419325,1234.00078234388,1233.99997236340
1233.47745986454,1233.94314568177,1233.99331488288,1234.00003227765,1233.99988519608
1233.64170456513,1234.05682283553,1234.00794482445,1234.00155833683,1233.99998181442
1234.82140873415,1234.01107070013,1233.99902432374,1234.00036422711,1234.00012224520
1233.02555362840,1234.00788495119,1233.99888945747,1233.99997252690,1233.99990168738
1233.42687499483,1234.03866518246,1234.00046935111,1233.99965195808,1233.99993425187
1234.68812151314,1234.02258826176,1234.01007825906,1234.00036418680,1233.99995655952
1233.90748883576,1233.85042728212,1233.98357484215,1234.00197337802,1234.00003068242
1235.85677097610,1234.11529047062,1233.98984553272,1233.99952420418,1234.00006020826
1233.14255061848,1234.01524324723,1233.99575517385,1234.00028330587,1234.00000636008
1234.67127890726,1234.07269082202,1234.02072492509,1233.99945123664,1234.00001876076
1231.63501950742,1233.84015400112,1233.99587481947,1234.00083429953,1234.00006690350
1235.02382146226,1233.96129843271,1233.98396919921,1234.00031430981,1233.99997093263
1234.19567473152,1234.18720565783,1233.99181630097,1233.99842187175,1233.99997867328
1233.38822472284,1233.86521267896,1233.99141248225,1234.00129726517,1233.99994372611
1234.19834764480,1234.08338402792,1233.98162363549,1234.00021800503,1233.99995942026
1232.64329776349,1234.18030730226,1233.99970741045,1233.99828660385,1234.00000571063
1234.38042262935,1234.01284140459,1233.99797001559,1233.99901297521,1233.99993817206
1233.41429029472,1233.90802975115,1233.98358778343,1233.99865568279,1233.99997217516
1235.28757228200,1233.86654447742,1234.00139094357,1234.00005358145,1233.99997204179
1232.47813309553,1233.98123967317,1234.01171243147,1233.99936949012,1233.99993096353
1233.73521273791,1234.17671664918,1233.99648832002,1233.99768156479,1234.00004444296
1234.66736107048,1234.08831366166,1233.99667141414,1233.99777850829,1234.00012253166
1233.10290787794,1233.96111949856,1233.98748964837,1233.99951404918,1234.00001228473
1236.79799350773,1233.94722670178,1233.99802084236,1234.00148294689,1233.99991821018
1234.67431597563,1233.91138399364,1233.99658129957,1233.99890328591,1234.00016852774
1233.53467195604,1234.17315723655,1234.00060715884,1233.99884299453,1233.99985366303
1233.66333039211,1233.93882368734,1234.00760824035,1233.99983174421,1234.00008681701
1234.00589676506,1233.97030468312,1233.99962123844,1233.99931895371,1234.00000747615
1233.53225295035,1234.04961698077,1234.01297352542,1234.00166268386,1234.00002542709
1231.54378266357,1234.01858750940,1234.00079301666,1234.00008237570,1234.00001276591
1233.78656574087,1234.05966998839,1234.00067026574,1233.99895617623,1233.99995451339
1233.27772816071,1234.10600474336,1233.98974647897,1233.99960098511,1234.00008592778
1234.45305404787,1233.93192598018,1233.97849824894,1233.99989348428,1233.99997315274
1233.32524251492,1234.06982554803,1233.99316718226,1233.99942680719,1233.99996412071
1235.79978562575,1234.03833672098,1233.99431019711,1233.99938071944,1234.00004994985
1233.49341019305,1234.00110547919,1233.97705922983,1233.99909021972,1233.99997559115
1232.34761100879,1234.18714960887,1233.98755832263,1234.00049642426,1233.99995798412
1235.19667646287,1233.95787824257,1234.00412854381,1234.00007682471,1233.99994261373
1232.45849218323,1234.14317802416,1234.00262019206,1233.99929836414,1233.99980988882
1234.54949520935,1234.20229538003,1233.99002746642,1234.00051367537,1234.00005334185
1234.13613357237,1234.01892379514,1233.99731113008,1233.99817035225,1233.99993648765
1233.75159736674,1234.01807224407,1234.00700141595,1233.99906236113,1234.00018085897
1231.82159816233,1233.87342793366,1234.00908534529,1234.00075184204,1234.00003275319
1235.16034197384,1234.24426328541,1234.00255215974,1234.00049453373,1233.99998226482
1235.43965807733,1234.09177695511,1234.00029653267,1234.00073342827,1233.99990713592
1233.56833335866,1234.10592034462,1233.98464598587,1234.00082502934,1233.99978082650
1233.34533330617,1234.04607050722,1233.99804313094,1234.00032797044,1234.00004392308
1235.33594253877,1233.88303226828,1233.99545998336,1234.00062614401,1234.00011626086
1234.06556422215,1234.13736087559,1233.99820466032,1234.00178942302,1234.00000418961
1235.18864680255,1233.95218807651,1234.00653136115,1233.99921021425,1234.00006133972
1233.39002305490,1233.98780453117,1233.99801993200,1234.00096922585,1234.00001815213
1234.81995923643,1234.02365809927,1234.00399886887,1234.00066914847,1234.00011353702
1236.46024334361,1233.99765434582,1234.00105701226,1234.00146809839,1234.00003457144
1233.40632812587,1233.86718612016,1233.99125938304,1233.99784049331,1233.99998697318
1234.17704009700,1234.17130206339,1233.97813113967,1233.99877022820,1233.99991080816
1233.32742202632,1234.03536199484,1234.02258939515,1234.00144132628,1233.99998753740
1233.74590673264,1233.83382089805,1233.99588307449,1233.99949602379,1233.99998142810
1235.41872340396,1233.81073440679,1233.99680453726,1233.99876970500,1233.99999357236
1235.18253626411,1233.99753945122,1234.01329913965,1234.00075277309,1233.99992355711
1234.42223844894,1234.04963712438,1234.00302629250,1233.99894033329,1233.99993363063
1235.76503048149,1234.20806125240,1234.00149553542,1233.99937692427,1233.99987101326
1233.84192189410,1234.02110489431,1233.99066749072,1233.99952648620,1233.99992527854
1235.28884588925,1233.90021282176,1233.99831684100,1234.00065614926,1233.99993039848
1235.95989009918,1233.96001260131,1233.98852984865,1233.99988111490,1233.99995178832
1234.82749162786,1233.91347136820,1233.99066914125,1233.99957354663,1234.00003772537
1235.30318553146,1234.05276657850,1234.00966443655,1234.00093597293,1234.00001299052
1233.14469327747,1234.10196582439,1233.99796922971,1234.00050505369,1233.99995586043
1234.96218775359,1234.03317173496,1233.98811699986,1234.00022531686,1233.99998698223
1233.91458277017,1234.12212204550,1233.98135735496,1233.99990177944,1234.00008163899
1234.89984071599,1234.10934334903,1233.99323959596,1234.00002163719,1233.99990504651
1235.90095613687,1233.87499301240,1234.01114750552,1233.99927467877,1233.99998823977
1232.59311682443,1234.01485990190,1233.98010732232,1233.99981895592,1234.00011973333
1235.18212802925,1234.05403301059,1234.00513827218,1233.99998606497,1233.99982977731
1233.49708203179,1233.91286923327,1233.99950216734,1234.00058410300,1233.99991228452
1233.60864653215,1234.02055726425,1233.99105724192,1234.00040318651,1234.00003345613
1233.90861748135,1234.08135871436,1234.00195892716,1233.99946783039,1233.99999788981
1234.92538210915,1233.99072470791,1234.01187044380,1233.99960936023,1233.99996245167
1236.64072312881,1234.07548285891,1234.00138885401,1233.99983925790,1233.99979326273
1235.24156735437,1233.94508940067,1234.00572972764,1234.00038554816,1233.99998284813
1233.81024007331,1234.09276451714,1234.01471551872,1234.00100886846,1233.99986201884
1234.69057371292,1234.01353698809,1234.00166680060,1234.00046331442,1233.99999969386
1234.50492732510,1234.05312184935,1234.00960550586,1233.99968331713,1233.99994117769
1233.71920862840,1234.11413778986,1234.00601913457,1234.00049837062,1233.99992306032
1234.92122190659,1233.99581415277,1234.00131091323,1233.99971691843,1234.00003522290
1234.65163172502,1234.01539087684,1233.98059369954,1234.00060206259,1234.00005873393
1232.97160722287,1233.88487536818,1234.01329209166,1234.00000114970,1233.99999405480
1234.72938196751,1233.92729695157,1234.00521859751,1233.99942366493,1233.99997152073
1235.86772562655,1234.00079711184,1234.01066103344,1233.99891826204,1234.00011699909
1232.93874536525,1233.92554092583,1234.00832780724,1233.99922308845,1234.00002004338
1234.86909801235,1234.04103371694,1233.99821419468,1233.99913792284,1233.99970799153
1234.07492868123,1234.03934982871,1234.02078451759,1234.00021874387,1233.99992298905
1236.68505922800,1234.05927671778,1233.99970074211,1233.99983840338,1233.99983155960
1234.99621739414,1234.12284336578,1234.00679815477,1234.00192835763,1233.99994218375
1233.35055626578,1233.84785423383,1234.01581794361,1233.99978931661,1234.00014413010
1233.69319792607,1234.07267264942,1233.99707505086,1234.00046220256,1233.99988945919
1233.66495348171,1233.86982834369,1233.99803385432,1233.99961242985,1233.99999486809
1233.08395927626,1233.95609057619,1234.00647073600,1234.00160144175,1233.99992437598
1234.94214996263,1233.97961310032,1233.99752797501,1233.99833887023,1234.00008494355
1233.37040105998,1234.08837039453,1233.98777627637,1234.00032473666,1234.00014061233
1234.94428019624,1233.88976212209,1234.02326473530,1233.99996343406,1234.00006597939
1232.57086319270,1233.85436441487,1233.99570450026,1233.99954962309,1233.99978959622
1234.13449993878,1234.02929323921,1233.99023121503,1234.00049061896,1233.99996415211
1233.02922751014,1233.95168324494,1233.98023109324,1234.00041898881,1234.00001139380
1234.76530200499,1234.06202956311,1234.00426658850,1233.99866484082,1233.99996771067
1232.56174053659,1233.86353596830,1233.99541308181,1233.99935524797,1234.00005207625
1235.64489815764,1234.19312399149,1233.97561316972,1233.99869158158,1234.00009025022
1235.12675098050,1234.07355593948,1233.99459712532,1234.00134589609,1233.99989475604
1232.29905577720,1234.21303479951,1234.00772626486,1233.99783655276,1233.99998100942
1232.30977051135,1233.91267650948,1234.00165758053,1233.99709866757,1233.99993364375
1232.07405427337,1233.98984550552,1234.02100931871,1234.00066778076,1234.00006326318
1233.49146577229,1233.85244330646,1234.00694363777,1234.00086559448,1233.99988122218
1233.44371813535,1233.97950652934,1233.99787709384,1234.00114823660,1233.99983827661
1233.06845461918,1234.20337330931,1234.00965478244,1233.99950593440,1234.00002994448
1232.61155598497,1234.17817765394,1234.00266930460,1234.00130280134,1234.00012389665
1233.65819753543,1234.12002868022,1234.00388084973,1234.00083722235,1234.00002227838
1235.17842829832,1233.91040277232,1233.98115123694,1234.00119643145,1234.00000626160
1234.12936567134,1233.89040693237,1234.01293525484,1234.00261048681,1234.00006840279
1234.44822440441,1234.04472367246,1233.99203120107,1233.99952295660,1234.00000198551
1232.98305911444,1233.95193100819,1233.99925859879,1234.00047375481,1233.99989737062
1234.37451015328,1233.99505603477,1233.98317062314,1234.00077038643,1233.99990777093
1234.58738444704,1234.02244291152,1234.00145091532,1234.00097241991,1233.99993259165
1232.91891599753,1234.16327281259,1234.01051944466,1233.99919097770,1234.00005768829
1232.80583143305,1233.98570843941,1234.00024707327,1234.00054442751,1234.00016596739
1233.88607726268,1234.08754619203,1233.99533234837,1233.99955096866,1233.99997590995
1234.11822056819,1234.04739986732,1233.99543427962,1233.99826063576,1233.99987531873
1233.46168905475,1233.94654967379,1233.99620421023,1234.00033211274,1234.00010751557
1234.13246843649,1234.04693839235,1234.00444883398,1233.99923840070,1234.00004878242
1236.53144938676,1234.10041901258,1234.00577358846,1233.99913391749,1234.00003995422
1233.54692728947,1233.94932540320,1234.00121565064,1233.99981226742,1233.99999866450
1234.15850344905,1233.92015486130,1233.98959453089,1234.00006940444,1234.00002406231
1234.88395267007,1234.05629280371,1234.00288254902,1233.99917773961,1233.99987043798
1234.35582158272,1233.92175415740,1234.00907691314,1233.99793672445,1233.99991828706
1234.90480987166,1233.85612699504,1234.00939478677,1233.99876486120,1233.99991404780
1233.88868087439,1233.91785564886,1233.99686261525,1234.00050873186,1233.99999706264
1234.12222328514,1234.05900068067,1234.01392934447,1234.00062258461,1234.00000959624
1231.67727564194,1234.02101445378,1233.99713606692,1234.00115926248,1234.00007850567
1232.59055689240,1233.96389287331,1233.99086954357,1233.99991947519,1233.99991278741
1235.72147415526,1233.97610535825,1233.99425301529,1233.99832966300,1234.00000884040
1234.03458330873,1234.14690101992,1234.01479005247,1234.00116208843,1233.99998652762
1234.51768945492,1233.89161657750,1234.01232239417,1234.00125917157,1233.99998249832
1233.99324979807,1233.92247779951,1233.99449295896,1234.00046770505,1234.00005902942
1234.48961312483,1233.93181538147,1234.00780418919,1233.99987166991,1234.00014992676
1235.47247397629,1234.15429162300,1234.00489031712,1233.99906170326,1233.99999548564
1233.40863444261,1234.24925643811,1234.01077056198,1234.00101047294,1233.99996704641
1233.42717379868,1234.03950628243,1233.99094872333,1234.00007528761,1234.00007516227
1234.07448293490,1234.06094485167,1233.98767843366,1234.00040371343,1233.99985506073
1233.27630246871,1233.88746485878,1233.99925362532,1233.99932071473,1234.00009470097
1234.55601707215,1233.93651690078,1233.99772948915,1233.99979291321,1234.00011568248
1235.19554187716,1234.01961149129,1233.98908572989,1234.00013220616,1233.99994799856
1233.55965513949,1233.98520189466,1234.02966753276,1234.00112007819,1234.00000642430
1233.69508475881,1234.04143239969,1234.01355496409,1234.00131809286,1233.99981238322
1233.38306191398,1233.96405113033,1234.00303024887,1233.99976311932,1233.99990008703
1233.09225527753,1233.90449471916,1234.01486486773,1233.99955340844,1233.99995567611
1233.94026542700,1233.90785467243,1233.99131717677,1234.00021797024,1234.00017780969
1235.03949527574,1234.06833823945,1233.99378236177,1234.00027141973,1233.99999101722
1233.11308638963,1233.97581773058,1234.01084288247,1234.00026949822,1234.00021112867
1232.94969666221,1234.05714516196,1233.98700325849,1233.99917919773,1233.99997637575
1234.11716998904,1234.07613450183,1234.01050322357,1233.99945197598,1233.99999124290
1233.35642909333,1234.03242847349,1233.98231941741,1233.99965787977,1233.99998719742
1234.00697517301,1233.89112761543,1233.99561322363,1233.99987338921,1233.99997332292
1234.75672279596,1233.95108363088,1233.99917545265,1234.00026826195,1233.99988700414
1233.09137880460,1233.92796481556,1233.99692759188,1233.99899895345,1234.00014580988
1233.56922417952,1233.83230648838,1234.00676516254,1234.00043377203,1233.99992394357
1234.79737829097,1233.92454094707,1234.00232291715,1233.99963166419,1233.99992942171
1233.55792642750,1233.83610641964,1234.00868644063,1233.99970722522,1233.99997567794
1233.33901425004,1234.08995128390,1233.99259678585,1233.99996974850,1234.00004810856
1235.78830053635,1233.95934314463,1234.00208800347,1233.99937749551,1234.00001102236
1233.64102117291,1233.95315681073,1233.98818331508,1233.99967199658,1234.00005251586
1233.23776542848,1233.90719553820,1233.99105790991,1234.00001335979,1233.99996421123
1233.69070412255,1234.15645033901,1234.01550287222,1233.99991248882,1233.99993563307
1234.18159499492,1234.09585729319,1234.00727917861,1234.00001119859,1234.00002015678
1233.80972150655,1234.17568689741,1233.97859404620,1234.00081066940,1234.00009220120
1232.84114442646,1234.12961547187,1234.00066753767,1233.99956647371,1233.99993154982
1233.77684507349,1234.06020081578,1234.01186402667,1233.99826377366,1234.00009338954
1233.01347564279,1234.11975712813,1234.00081510061,1234.00027356138,1234.00010658556
1233.37466880164,1233.93814782457,1234.00233466477,1234.00029874956,1234.00006289898
1234.31861490560,1233.94320227080,1233.99602429393,1234.00062177494,1233.99988798215
1233.70253522250,1234.10555865749,1233.99222295093,1234.00134739531,1234.00006314716
1234.49501034663,1233.96011580266,1233.98233250498,1233.99889408352,1234.00007095174
1234.18129142315,1234.05648827908,1233.99870235347,1234.00026361986,1233.99993963330
1233.89174374662,1233.94675056335,1234.00007781390,1234.00138160372,1233.99987509383
1231.87377720688,1233.97763769585,1234.01834724951,1233.99982640360,1234.00006417518
1234.16039431475,1234.04126546934,1233.99008676298,1234.00020511333,1233.99989763145
1234.35624830473,1233.96783554025,1234.00492133277,1234.00115457473,1234.00003240639
1233.97720860779,1234.12677053538,1233.99791503209,1234.00048957005,1234.00005502861
1234.28176091150,1234.00544500128,1233.99689235235,1233.99984382836,1233.99987294333
1233.03093512711,1234.01646083511,1234.00411425050,1233.99998160163,1233.99994948041
1232.81291950559,1234.10801210576,1233.99313933478,1234.00089361822,1233.99994498845
1233.46928492157,1233.93628863678,1234.00135072783,1234.00203813197,1233.99999964172
1233.64490860102,1233.95254566050,1234.00386777642,1233.99890107940,1233.99991117574
1232.72564352295,1233.93285783808,1234.00872079880,1234.00040545481,1234.00016259108
1232.25015777764,1234.06440712683,1234.00320374643,1234.00082058149,1233.99997050499
1232.84876194925,1234.18398475791,1234.00072044182,1233.99922088384,1234.00004903815
1235.86451163611,1234.14939801513,1234.00107430174,1233.99839424490,1234.00003453380
1233.52721085735,1233.96024950944,1234.00169279530,1233.99880879504,1233.99997486314
